,title,published_at,view_count,duration
469095320,Game 4 LDN @ ATL | Stage 4 Week 4,2019-08-18T20:46:42Z,195,26m38s
469083061,Game 3 LDN @ ATL | Stage 4 Week 4,2019-08-18T20:16:33Z,204,18m41s
469071132,Game 2 LDN @ ATL | Stage 4 Week 4,2019-08-18T19:50:28Z,225,18m19s
469062872,Game 1 LDN @ ATL | Stage 4 Week 4,2019-08-18T19:31:16Z,291,17m48s
469050137,Watchpoint: Preshow 2019 | Stage 4 Week 4 Day 4,2019-08-18T19:04:09Z,249,26m58s
469014975,2019 Season | Stage 4 | Week 4 | Day 4,2019-08-18T17:51:15Z,32456,25h3m41s
468770358,Watchpoint: Postshow 2019 | Stage 4 Week 4 Day 3,2019-08-18T03:18:51Z,1207,29m18s
468752207,Full Match | Chengdu Hunters vs. Houston Outlaws | Stage 4 Week 4 Day 3,2019-08-18T02:26:52Z,5710,2h1m25s
468751957,Game 5 CDH @ HOU | Stage 4 Week 4,2019-08-18T02:26:09Z,517,21m4s
468738783,Game 4 CDH @ HOU | Stage 4 Week 4,2019-08-18T01:51:20Z,305,18m44s
468731530,Game 3 CDH @ HOU | Stage 4 Week 4,2019-08-18T01:31:26Z,368,22m29s
468729593,Game 2 CDH @ HOU | Stage 4 Week 4,2019-08-18T01:26:15Z,354,19m1s
468714403,Game 1 CDH @ HOU | Stage 4 Week 4,2019-08-18T00:46:33Z,401,23m15s
468703222,Full Match | Seoul Dynasty vs. Philadelphia Fusion | Stage 4 Week 4 Day 3,2019-08-18T00:14:24Z,3727,1h32m6s
468702932,Game 4 SEO @ PHI | Stage 4 Week 4,2019-08-18T00:13:30Z,242,21m44s
468694175,Game 3 SEO @ PHI | Stage 4 Week 4,2019-08-17T23:49:48Z,294,22m1s
468683357,Game 2 SEO @ PHI | Stage 4 Week 4,2019-08-17T23:19:14Z,246,11m30s
468681064,Game 1 SEO @ PHI | Stage 4 Week 4,2019-08-17T23:12:30Z,377,22m42s
468670639,Full Match | Los Angeles Valiant vs. Boston Uprising | Stage 4 Week 4 Day 3,2019-08-17T22:44:50Z,2102,1h44m19s
468669494,Game 4 VAL @ BOS | Stage 4 Week 4,2019-08-17T22:41:35Z,184,34m3s
468658895,Game 3 VAL @ BOS | Stage 4 Week 4,2019-08-17T22:12:04Z,129,18m14s
468646531,Player Q&A: BigGOOse | Los Angeles Gladiators | Stage 4 Week 4 Day 2,2019-08-17T22:03:25Z,184,4m4s
468643554,Game 2 VAL @ BOS | Stage 4 Week 4,2019-08-17T21:32:09Z,166,20m11s
468634690,Game 1 VAL @ BOS | Stage 4 Week 4,2019-08-17T21:09:51Z,185,17m36s
468627640,Full Match | Paris Eternal vs. Shanghai Dragons | Stage 4 Week 4 Day 3,2019-08-17T20:53:45Z,2344,1h42m26s
468626789,Game 4 PAR @ SHD | Stage 4 Week 4,2019-08-17T20:51:48Z,158,24m48s
468615758,Game 3 PAR @ SHD | Stage 4 Week 4,2019-08-17T20:25:44Z,184,20m46s
468600612,Game 2 PAR @ SHD | Stage 4 Week 4,2019-08-17T19:51:30Z,163,24m40s
468593349,Game 1 PAR @ SHD | Stage 4 Week 4,2019-08-17T19:35:11Z,247,19m44s
468583651,Watchpoint: Preshow 2019 | Stage 4 Week 4 Day 3,2019-08-17T19:13:20Z,170,26m59s
468546149,2019 Season | Stage 4 | Week 4 | Day 3,2019-08-17T17:52:07Z,24357,23h37m51s
468333314,Watchpoint: Postshow 2019 | Stage 4 Week 4 Day 2,2019-08-17T04:41:27Z,1091,28m13s
468325484,Full Match | Los Angeles Gladiators vs. Hangzhou Spark | Stage 4 Week 4 Day 2,2019-08-17T04:15:36Z,4094,1h52m47s
468325483,Game 5 GLA @ HZS | Stage 4 Week 4,2019-08-17T04:15:36Z,481,15m26s
468317512,Game 4 GLA @ HZS | Stage 4 Week 4,2019-08-17T03:51:38Z,235,20m54s
468309039,Game 3 GLA @ HZS | Stage 4 Week 4,2019-08-17T03:27:03Z,286,26m25s
468296853,Game 2 GLA @ HZS | Stage 4 Week 4,2019-08-17T02:54:19Z,262,15m14s
468290303,Game 1 GLA @ HZS | Stage 4 Week 4,2019-08-17T02:36:55Z,315,17m24s
468282771,Full Match | Chengdu Hunters vs. San Francisco Shock | Stage 4 Week 4 Day 2,2019-08-17T02:17:59Z,3441,1h26m1s
468282770,Game 3 CDH @ SFS | Stage 4 Week 4,2019-08-17T02:17:59Z,258,12m54s
468282769,Game 4 CDH @ SFS | Stage 4 Week 4,2019-08-17T02:17:59Z,334,23m25s
468260605,Game 2 CDH @ SFS | Stage 4 Week 4,2019-08-17T01:23:46Z,290,20m19s
468251843,Game 1 CDH @ SFS | Stage 4 Week 4,2019-08-17T01:02:24Z,354,15m14s
468245102,Game 4 WAS @ ATL | Stage 4 Week 4,2019-08-17T00:46:52Z,368,28m54s
468245101,Full Match | Washington Justice vs. Atlanta Reign | Stage 4 Week 4 Day 2,2019-08-17T00:46:52Z,2962,1h34m27s
468233244,Game 3 WAS @ ATL | Stage 4 Week 4,2019-08-17T00:16:35Z,204,12m56s
468220020,Game 2 WAS @ ATL | Stage 4 Week 4,2019-08-16T23:44:29Z,243,20m43s
468212269,Game 1 WAS @ ATL | Stage 4 Week 4,2019-08-16T23:23:42Z,299,18m9s
468212268,Watchpoint: Preshow 2019 | Stage 4 Week 4 Day 2,2019-08-16T23:23:42Z,102,27m4s
468183018,Player Q&A: ZachaREEE | Dallas Fuel | Stage 4 Week 4 Day 1,2019-08-16T22:39:07Z,178,5m26s
468177296,2019 Season | Stage 4 | Week 4 | Day 2,2019-08-16T21:54:25Z,21647,19h35m35s
467875457,Watchpoint: Postshow 2019 | Stage 4 Week 4 Day 1,2019-08-16T04:24:01Z,1141,25m57s
467868463,Game 4 SEO @ SHD | Stage 4 Week 4,2019-08-16T03:59:40Z,591,20m55s
467867112,Full Match | Seoul Dynasty vs. Shanghai Dragons | Stage 4 Week 4 Day 1,2019-08-16T03:55:05Z,4103,1h24m56s
467860108,Game 3 SEO @ SHD | Stage 4 Week 4,2019-08-16T03:31:37Z,415,11m32s
467852261,Game 2 SEO @ SHD | Stage 4 Week 4,2019-08-16T03:08:18Z,456,17m50s
467844879,Game 1 SEO @ SHD | Stage 4 Week 4,2019-08-16T02:47:40Z,538,19m56s
467837990,Full Match | Dallas Fuel vs. Hangzhou Spark | Stage 4 Week 4 Day 1,2019-08-16T02:28:43Z,3443,1h43m38s
467836632,Game 4 DAL @ HZS | Stage 4 Week 4,2019-08-16T02:24:58Z,245,27m14s
467824810,Game 3 DAL @ HZS | Stage 4 Week 4,2019-08-16T01:55:35Z,247,17m46s
467813924,Game 2 DAL @ HZS | Stage 4 Week 4,2019-08-16T01:27:55Z,287,26m4s
467801372,Game 1 DAL @ HZS | Stage 4 Week 4,2019-08-16T00:58:54Z,308,17m38s
467793997,Full Match | Boston Uprising vs. Florida Mayhem | Stage 4 Week 4 Day 1,2019-08-16T00:40:54Z,1590,1h35m7s
467793507,Game 4 BOS @ FLA | Stage 4 Week 4,2019-08-16T00:39:39Z,98,19m29s
467783896,Game 3 BOS @ FLA | Stage 4 Week 4,2019-08-16T00:16:09Z,107,21m39s
467770558,Game 2 BOS @ FLA | Stage 4 Week 4,2019-08-15T23:45:07Z,132,19m55s
467762626,Game 1 BOS @ FLA | Stage 4 Week 4,2019-08-15T23:23:50Z,149,19m43s
467756930,Watchpoint: Preshow 2019 | Stage 4 Week 4 Day 1,2019-08-15T23:08:44Z,142,27m1s
467726838,2019 Season | Stage 4 | Week 4 | Day 1,2019-08-15T21:51:15Z,19711,23h38m44s
466325927,Player Q&A: Super | San Francisco Shock | Stage 4 Week 3 Day 4,2019-08-12T21:40:02Z,1290,5m14s
466003088,Watchpoint: Postshow 2019 | Stage 4 Week 3 Day 4,2019-08-12T02:36:02Z,1810,29m5s
465996697,Full Match | Guangzhou Charge vs. New York Excelsior | Stage 4 Week 3 Day 4,2019-08-12T02:16:34Z,6412,1h19m10s
465996155,Game 4 GZC @ NYE | Stage 4 Week 3,2019-08-12T02:15:00Z,514,16m8s
465985660,Game 3 GZC @ NYE | Stage 4 Week 3,2019-08-12T01:45:47Z,516,10m22s
465979349,Game 2 GZC @ NYE | Stage 4 Week 3,2019-08-12T01:28:15Z,516,13m6s
465971240,Game 1 GZC @ NYE | Stage 4 Week 3,2019-08-12T01:06:14Z,677,25m39s
465962401,Full Match | San Francisco Shock vs. Dallas Fuel | Stage 4 Week 3 Day 4,2019-08-12T00:42:56Z,4798,1h32m11s
465961894,Game 4 SFS @ DAL | Stage 4 Week 3,2019-08-12T00:41:29Z,365,20m56s
465953870,Game 3 SFS @ DAL | Stage 4 Week 3,2019-08-12T00:19:45Z,408,21m52s
465941384,Game 2 SFS @ DAL | Stage 4 Week 3,2019-08-11T23:48:03Z,515,19m4s
465935824,Game 1 SFS @ DAL | Stage 4 Week 3,2019-08-11T23:32:49Z,521,16m59s
465926396,Full Match | Washington Justice vs. Houston Outlaws | Stage 4 Week 3 Day 4,2019-08-11T23:07:20Z,5522,2h5m4s
465925911,Game 5 WAS @ HOU | Stage 4 Week 3,2019-08-11T23:06:02Z,606,22m9s
465915047,Game 4 SFS @ DAL | Stage 4 Week 3,2019-08-11T22:36:12Z,253,20m5s
465910485,Game 3 WAS @ HOU | Stage 4 Week 3,2019-08-11T22:23:47Z,274,19m47s
465896683,Game 2 WAS @ HOU | Stage 4 Week 3,2019-08-11T21:47:54Z,308,20m25s
465878370,Player Q&A: Fate | Florida Mayhem | Stage 4 Week 3 Day 3,2019-08-11T21:46:01Z,154,11m4s
465885315,Game 1 WAS @ HOU | Stage 4 Week 3,2019-08-11T21:18:34Z,352,25m17s
465876445,Full Match | Philadelphia Fusion vs. Vancouver Titans | Stage 4 Week 3 Day 4,2019-08-11T20:57:17Z,3944,1h47m11s
465875793,Game 4 PHI @ VAN | Stage 4 Week 3,2019-08-11T20:55:49Z,242,22m22s
465873080,Game 3 PHI @ VAN | Stage 4 Week 3,2019-08-11T20:49:13Z,182,21m2s
465866303,Game 2 PHI @ VAN | Stage 4 Week 3,2019-08-11T20:32:20Z,236,23m54s
465846803,Game 1 PHI @ VAN | Stage 4 Week 3,2019-08-11T19:48:57Z,315,25m40s
465845888,Watchpoint: Preshow 2019 | Stage 4 Week 3 Day 4,2019-08-11T19:46:50Z,187,26m59s
465790770,ReWatch | 2019 Season | Stage 4 | Week 3 | Day 3,2019-08-11T17:51:47Z,28689,25h3m11s
465546082,Full Match | Hangzhou Spark vs. New York Excelsior | Stage 4 Week 3 Day 2,2019-08-11T03:07:48Z,3638,1h53m50s
465545074,Game 5 HZS @ NYE | Stage 4 Week 3,2019-08-11T03:04:59Z,308,18m8s
465527399,Watchpoint: Postshow 2019 | Stage 4 Week 3 Day 3,2019-08-11T02:16:08Z,549,28m39s
465516978,Game 4 CDH @ HZS | Stage 4 Week 3,2019-08-11T01:49:21Z,408,29m29s
465516977,Full Match | Chengdu Hunters vs. Hangzhou Spark | Stage 4 Week 3 Day 3,2019-08-11T01:49:21Z,2893,1h42m9s
465494431,Player Q&A: GodsB | Hangzhou Spark | Stage 4 Week 3 Day 2,2019-08-11T01:19:24Z,77,7m0s
465503701,Game 3 CDH @ HZS | Stage 4 Week 3,2019-08-11T01:13:06Z,244,20m23s
465491513,Game 2 CDH @ HZS | Stage 4 Week 3,2019-08-11T00:41:38Z,251,13m14s
465487162,Game 1 CDH @ HZS | Stage 4 Week 3,2019-08-11T00:29:59Z,289,24m8s
465477005,Game 4 FLA @ VAL | Stage 4 Week 3,2019-08-11T00:02:08Z,500,34m33s
465477004,Full Match | Florida Mayhem vs. Los Angeles Valiant | Stage 4 Week 3 Day 3,2019-08-11T00:02:08Z,2295,1h39m53s
465463836,Game 3 FLA @ VAL | Stage 4 Week 3,2019-08-10T23:26:04Z,169,13m27s
465454898,Game 2 FLA @ VAL | Stage 4 Week 3,2019-08-10T23:01:54Z,168,19m53s
465447538,Game 1 FLA @ VAL | Stage 4 Week 3,2019-08-10T22:42:02Z,225,18m27s
465440363,Full Match | Seoul Dynasty vs. Toronto Defiant | Stage 4 Week 3 Day 3,2019-08-10T22:21:51Z,2063,1h40m52s
465440361,Game 4 SEO @ TOR | Stage 4 Week 3,2019-08-10T22:21:51Z,138,16m33s
465431907,Game 3 SEO @ TOR | Stage 4 Week 3,2019-08-10T22:00:22Z,210,22m21s
465418575,Game 2 SEO @ TOR | Stage 4 Week 3,2019-08-10T21:25:38Z,219,26m31s
465409675,Game 1 SEO @ TOR | Stage 4 Week 3,2019-08-10T21:03:31Z,255,20m14s
465406752,Game 2 HOU @ LDN | Stage 4 Week 3,2019-08-10T20:57:03Z,326,21m57s
465398359,Game 4 HOU @ LDN | Stage 4 Week 3,2019-08-10T20:36:24Z,166,16m42s
465398358,Full Match | Houston Outlaws vs. London Spitfire | Stage 4 Week 3 Day 3,2019-08-10T20:36:24Z,3375,1h29m19s
465390909,Game 3 HOU @ LDN | Stage 4 Week 3,2019-08-10T20:18:42Z,253,22m2s
465365261,Game 1 HOU @ LDN | Stage 4 Week 3,2019-08-10T19:22:09Z,298,15m50s
465355959,Watchpoint: Preshow 2019 | Stage 4 Week 3 Day 3,2019-08-10T19:02:24Z,148,27m1s
465335600,2019 Season | Stage 4 | Week 3 | Day 3,2019-08-10T18:20:26Z,23215,22h49m27s
465126666,Watchpoint: Postshow 2019 | Stage 4 Week 3 Day 2,2019-08-10T06:49:37Z,1895,31m20s
465115048,Game 4 HZS @ NYE | Stage 4 Week 3,2019-08-10T05:55:35Z,352,26m1s
465108546,Game 3 HZS @ NYE | Stage 4 Week 3,2019-08-10T05:28:31Z,315,19m9s
465100591,Game 2 HZS @ NYE | Stage 4 Week 3,2019-08-10T04:59:32Z,345,18m58s
465093782,Game 1 HZS @ NYE | Stage 4 Week 3,2019-08-10T04:36:04Z,378,14m31s
465089380,Game 5 SFS @ SHD | Stage 4 Week 3,2019-08-10T04:21:20Z,1237,25m28s
465089089,Full Match | San Francisco Shock vs. Shanghai Dragons | Stage 4 Week 3 Day 2,2019-08-10T04:20:20Z,3503,1h40m33s
465081076,Game 2 SFS @ SHD | Stage 4 Week 3,2019-08-10T03:56:26Z,412,20m52s
465079568,Game 3 SFS @ SHD | Stage 4 Week 3,2019-08-10T03:52:04Z,339,18m39s
465059294,Game 1 SFS @ SHD | Stage 4 Week 3,2019-08-10T02:57:49Z,484,19m46s
465051490,Full Match | Dallas Fuel vs. Los Angeles Gladiators | Stage 4 Week 3 Day 2,2019-08-10T02:37:23Z,5991,1h51m35s
465051057,Game 5 DAL @ GLA | Stage 4 Week 3,2019-08-10T02:36:17Z,545,16m18s
465043139,Game 4 DAL @ GLA | Stage 4 Week 3,2019-08-10T02:16:09Z,304,18m27s
465034769,Game 3 DAL @ GLA | Stage 4 Week 3,2019-08-10T01:56:45Z,420,17m29s
465022865,Game 2 DAL @ GLA | Stage 4 Week 3,2019-08-10T01:27:51Z,375,16m52s
465014320,Game 1 DAL @ GLA | Stage 4 Week 3,2019-08-10T01:07:48Z,591,23m22s
465003343,Full Match | Boston Uprising vs. Washington Justice | Stage 4 Week 3 Day 2,2019-08-10T00:43:01Z,2462,1h37m45s
465002464,Game 4 BOS @ WAS | Stage 4 Week 3,2019-08-10T00:40:56Z,167,20m44s
464993293,Game 3 BOS @ WAS | Stage 4 Week 3,2019-08-10T00:18:13Z,128,19m57s
464982978,Game 2 BOS @ WAS | Stage 4 Week 3,2019-08-09T23:54:34Z,178,16m16s
464969438,Player Q&A: ryujehong | Seoul Dynasty | Stage 4 Week 3 Day 1,2019-08-09T23:51:23Z,362,6m33s
464973919,Game 1 BOS @ WAS | Stage 4 Week 3,2019-08-09T23:30:38Z,353,25m31s
464968108,Watchpoint: Preshow 2019 | Stage 4 Week 3 Day 2,2019-08-09T23:15:12Z,192,26m58s
464934115,2019 Season | Stage 4 | Week 3 | Day 2,2019-08-09T21:49:25Z,32385,19h47m12s
464664286,Watchpoint: Postshow 2019 | Stage 4 Week 3 Day 1,2019-08-09T07:30:36Z,1396,30m57s
464660281,Game 5 GZC @ SEO | Stage 4 Week 3,2019-08-09T07:07:13Z,823,27m29s
464658788,Full Match | Guangzhou Charge vs. Seoul Dynasty | Stage 4 Week 3 Day 1,2019-08-09T06:59:40Z,3882,2h16m57s
464652890,Game 4 GZC @ SEO | Stage 4 Week 3,2019-08-09T06:27:32Z,253,21m32s
464648801,Game 3 GZC @ SEO | Stage 4 Week 3,2019-08-09T06:06:37Z,351,28m44s
464639911,Game 2 GZC @ SEO | Stage 4 Week 3,2019-08-09T05:24:49Z,287,14m35s
464636706,Game 1 GZC @ SEO | Stage 4 Week 3,2019-08-09T05:10:36Z,371,26m51s
464632455,Game 4 TOR @ FLA | Stage 4 Week 3,2019-08-09T04:53:51Z,263,19m12s
464628608,Full Match | Toronto Defiant vs. Florida Mayhem | Stage 4 Week 3 Day 1,2019-08-09T04:38:33Z,1597,1h22m57s
464622875,Game 3 TOR @ FLA | Stage 4 Week 3,2019-08-09T04:18:06Z,150,18m29s
464613604,Game 2 TOR @ FLA | Stage 4 Week 3,2019-08-09T03:47:49Z,175,33m24s
464609531,Game 1 TOR @ FLA | Stage 4 Week 3,2019-08-09T03:34:51Z,184,16m10s
464603002,Full Match | Paris Eternal vs. Philadelphia Fusion | Stage 4 Week 3 Day 1,2019-08-09T03:14:51Z,4304,2h1m22s
464602450,Game 5 PAR @ PHI | Stage 4 Week 3,2019-08-09T03:13:14Z,467,21m28s
464593434,Game 4 PAR @ PHI | Stage 4 Week 3,2019-08-09T02:48:23Z,233,18m54s
464585968,Game 3 PAR @ PHI | Stage 4 Week 3,2019-08-09T02:28:13Z,238,18m28s
464574064,Game 2 PAR @ PHI | Stage 4 Week 3,2019-08-09T01:59:06Z,201,21m45s
464564744,Game 1 PAR @ PHI | Stage 4 Week 3,2019-08-09T01:36:15Z,287,23m29s
464554203,Full Match | London Spitfire vs. Vancouver Titans | Stage 4 Week 3 Day 1,2019-08-09T01:10:42Z,6401,2h3m6s
464553513,Game 5 LDN @ VAN | Stage 4 Week 3,2019-08-09T01:09:08Z,525,20m11s
464542850,Game 4 LDN @ VAN | Stage 4 Week 3,2019-08-09T00:45:33Z,374,31m29s
464540368,Game 3 LDN @ VAN | Stage 4 Week 3,2019-08-09T00:39:24Z,264,10m42s
464531714,Game 2 LDN @ VAN | Stage 4 Week 3,2019-08-09T00:18:37Z,362,18m39s
464509104,Game 1 LDN @ VAN | Stage 4 Week 3,2019-08-08T23:24:40Z,473,18m12s
464501910,BQB vs. Sayaplayer - McCree 1v1,2019-08-08T23:06:29Z,308,13m36s
464500159,Watchpoint: Preshow 2019 | Stage 4 Week 3 Day 1,2019-08-08T23:02:19Z,160,26m59s
464468366,2019 Season | Stage 4 | Week 3,2019-08-08T21:43:17Z,34005,23h46m42s
463049898,Player Q&A: JJONAK | New York Excelsior | Stage 4 Week 2 Day 4,2019-08-05T22:00:53Z,371,9m58s
462723685,Watchpoint: Postshow 2019 | Stage 4 Week 2 Day 4,2019-08-05T02:40:10Z,2249,42m23s
462707908,Full Match | Chengdu Hunters vs. New York Excelsior | Stage 4 Week 2 Day 4,2019-08-05T01:55:11Z,11517,1h36m22s
462707155,Game 4 CDH @ NYE | Stage 4 Week 2,2019-08-05T01:53:09Z,982,20m58s
462696203,Game 3 CDH @ NYE | Stage 4 Week 2,2019-08-05T01:22:29Z,1391,22m10s
462683991,Game 2 CDH @ NYE | Stage 4 Week 2,2019-08-05T00:49:54Z,1030,20m49s
462675483,Game 1 CDH @ NYE | Stage 4 Week 2,2019-08-05T00:26:08Z,1023,17m29s
462671372,Full Match | Vancouver Titans vs. Washington Justice | Stage 4 Week 2 Day 4,2019-08-05T00:14:53Z,14243,1h37m50s
462670449,Game 4 VAN @ WAS | Stage 4 Week 2,2019-08-05T00:12:33Z,1028,21m13s
462664597,Game 3 VAN @ WAS | Stage 4 Week 2,2019-08-04T23:58:18Z,2003,26m24s
462649667,Game 2 VAN @ WAS | Stage 4 Week 2,2019-08-04T23:16:44Z,1215,20m54s
462643311,Game 1 VAN @ WAS | Stage 4 Week 2,2019-08-04T22:59:52Z,1205,14m34s
462639283,Full Match | Philadelphia Fusion vs. Toronto Defiant | Stage 4 Week 2 Day 4,2019-08-04T22:49:07Z,2940,1h42m10s
462638430,Game 5 PHI @ TOR | Stage 4 Week 2,2019-08-04T22:46:43Z,304,18m47s
462637636,Game 4 PHI @ TOR | Stage 4 Week 2,2019-08-04T22:44:27Z,169,18m35s
462636741,Game 3 PHI @ TOR | Stage 4 Week 2,2019-08-04T22:41:54Z,167,13m42s
462635918,Game 2 PHI @ TOR | Stage 4 Week 2,2019-08-04T22:39:40Z,168,14m19s
462634692,Game 1 PHI @ TOR | Stage 4 Week 2,2019-08-04T22:35:59Z,192,19m31s
462590712,Full Match | Atlanta Reign vs. Houston Outlaws | Stage 4 Week 2 Day 4,2019-08-04T20:45:00Z,3701,1h30m9s
462589903,Game 4 ATL @ HOU | Stage 4 Week 2,2019-08-04T20:43:03Z,209,23m51s
462588751,Game 3 ATL @ HOU | Stage 4 Week 2,2019-08-04T20:40:12Z,177,11m10s
462580339,Game 2 ATL @ HOU | Stage 4 Week 2,2019-08-04T20:20:15Z,238,26m31s
462579001,Game 1 ATL @ HOU | Stage 4 Week 2,2019-08-04T20:17:06Z,250,16m31s
462558156,Player Q&A: Surefour | Los Angeles Gladiators | Stage 4 Week 2 Day 3,2019-08-04T19:57:35Z,576,7m3s
462565169,Watchpoint: Preshow 2019 | Stage 4 Week 2 Day 4,2019-08-04T19:46:28Z,193,27m5s
462507402,ReWatch | 2019 Season | Stage 4 | Week 2 | Day 3,2019-08-04T17:43:38Z,43573,25h11m29s
462269658,Player Q&A: Ameng | Chengdu Hunters | Stage 4 Week 2 Day 2,2019-08-04T03:40:22Z,843,4m20s
462269447,Watchpoint: Postshow 2019 | Stage 4 Week 2 Day 3,2019-08-04T03:19:37Z,922,37m24s
462255798,Full Match | Los Angeles Gladiators vs. San Francisco Shock,2019-08-04T02:42:16Z,7901,1h53m46s
462254920,Game 5 GLA @ SFS | Stage 4 Week 2,2019-08-04T02:39:42Z,686,21m5s
462246640,Game 4 GLA @ SFS | Stage 4 Week 2,2019-08-04T02:17:02Z,429,18m33s
462240515,Game 3 GLA @ SFS | Stage 4 Week 2,2019-08-04T02:00:59Z,561,28m58s
462224582,Game 2 GLA @ SFS | Stage 4 Week 2,2019-08-04T01:18:23Z,514,12m13s
462221987,Game 1 GLA @ SFS | Stage 4 Week 2,2019-08-04T01:11:25Z,492,16m21s
462214857,Full Match | Dallas Fuel vs. Los Angeles Valiant,2019-08-04T00:54:18Z,5833,1h54m53s
462213860,Game 4 DAL @ VAL | Stage 4 Week 2,2019-08-04T00:51:26Z,357,31m49s
462200321,Game 3 DAL @ VAL | Stage 4 Week 2,2019-08-04T00:14:47Z,399,19m43s
462188571,Game 2 DAL @ VAL | Stage 4 Week 2,2019-08-03T23:43:32Z,422,30m14s
462175785,Game 1 DAL @ VAL | Stage 4 Week 2,2019-08-03T23:07:57Z,473,20m42s
462170412,Full Match | Florida Mayhem vs. London Spitfire | Stage 4 Week 2 Day 3,2019-08-03T22:54:03Z,4364,1h40m25s
462169991,Game 4 FLA @ LDN | Stage 4 Week 2,2019-08-03T22:52:46Z,315,27m50s
462150217,Player Q&A: Logix | Toronto Defiant | Stage 4 Week 2 Day 1,2019-08-03T22:46:03Z,274,4m27s
462155937,Game 3 FLA @ LDN | Stage 4 Week 2,2019-08-03T22:14:35Z,364,24m27s
462144698,Game 2 FLA @ LDN | Stage 4 Week 2,2019-08-03T21:46:26Z,366,18m49s
462140338,Game 1 FLA @ LDN | Stage 4 Week 2,2019-08-03T21:34:25Z,432,15m37s
462131744,Full Match | Houston Outlaws vs. Philadelphia Fusion | Stage 4 Week 2 Day 2,2019-08-03T21:12:29Z,2083,1h40m36s
462131008,Full Match | Atlanta Reign vs. Paris Eternal | Stage 4 Week 2 Day 3,2019-08-03T21:10:40Z,2395,1h54m42s
462130188,Game 4 ATL @ PAR | Stage 4 Week 2,2019-08-03T21:08:38Z,118,33m49s
462115743,Game 3 ATL @ PAR | Stage 4 Week 2,2019-08-03T20:33:54Z,156,8m22s
462102208,Game 2 ATL @ PAR | Stage 4 Week 2,2019-08-03T20:02:53Z,195,27m13s
462097880,Game 1 ATL @ PAR | Stage 4 Week 2,2019-08-03T19:53:32Z,230,19m5s
462091310,Watchpoint: Preshow 2019 | Stage 4 Week 2 Day 3,2019-08-03T19:38:22Z,135,27m0s
462060607,Game 2 HOU @ PHI | Stage 4 Week 2,2019-08-03T18:30:30Z,104,15m45s
462044790,2019 Season | Stage 4 | Week 2 | Day 3,2019-08-03T17:55:16Z,37197,23h45m32s
461861099,Watchpoint: Postshow 2019 | Stage 4 Week 2 Day 2,2019-08-03T06:46:01Z,969,30m9s
461859269,Game 4 GZC @ HZS | Stage 4 Week 2,2019-08-03T06:36:53Z,356,28m26s
461855701,Full Match | Guangzhou Charge vs. Hangzhou Spark | Stage 4 Week 2 Day 2,2019-08-03T06:20:13Z,2554,1h45m41s
461849558,Game 3 GZC @ HZS | Stage 4 Week 2,2019-08-03T05:53:46Z,221,25m15s
461846927,Game 2 GZC @ HZS | Stage 4 Week 2,2019-08-03T05:43:02Z,185,14m10s
461846404,Game 1 GZC @ HZS | Stage 4 Week 2,2019-08-03T05:40:49Z,245,25m4s
461831054,Full Match | Chengdu Hunters vs. Los Angeles Gladiators | Stage 4 Week 2 Day 2,2019-08-03T04:43:37Z,5235,2h2m30s
461830804,Game 5 CDH @ GLA | Stage 4 Week 2,2019-08-03T04:42:45Z,501,17m21s
461826221,Game 4 CDH @ GLA | Stage 4 Week 2,2019-08-03T04:27:38Z,264,29m20s
461825422,Game 3 CDH @ GLA | Stage 4 Week 2,2019-08-03T04:25:05Z,327,16m57s
461824087,Game 2 CDH @ GLA | Stage 4 Week 2,2019-08-03T04:20:47Z,323,22m52s
461823323,Game 1 CDH @ GLA | Stage 4 Week 2,2019-08-03T04:18:14Z,365,20m22s
461790841,Game 4 HOU @ PHI | Stage 4 Week 2,2019-08-03T02:47:13Z,867,34m51s
461790252,Game 3 HOU @ PHI | Stage 4 Week 2,2019-08-03T02:45:39Z,696,16m29s
461788145,Game 1 HOU @ PHI | Stage 4 Week 2,2019-08-03T02:40:15Z,797,19m55s
461749987,Full Match | New York Excelsior vs. Paris Eternal | Stage 4 Week 2 Day 2,2019-08-03T01:06:40Z,3777,1h27m3s
461749043,Game 4 NYE @ PAR | Stage 4 Week 2,2019-08-03T01:04:28Z,251,18m34s
461748065,Game 3 NYE @ PAR | Stage 4 Week 2,2019-08-03T01:02:25Z,309,17m0s
461729591,Game 2 NYE @ PAR | Stage 4 Week 2,2019-08-03T00:17:05Z,347,15m47s
461727203,Game 1 NYE @ PAR | Stage 4 Week 2,2019-08-03T00:11:12Z,365,20m29s
461724866,Watchpoint: Preshow 2019 | Stage 4 Week 2 Day 2,2019-08-03T00:05:43Z,206,46m16s
461671159,2019 Season | Stage 4 | Week 2 | Day 2,2019-08-02T21:51:34Z,33411,19h50m53s
461396148,Watchpoint: Postshow 2019 | Stage 4 Week 2 Day 1,2019-08-02T07:07:07Z,1145,28m54s
461392201,Full Match | Los Angeles Valiant vs. Seoul Dynasty | Stage 4 Week 2 Day 1,2019-08-02T06:46:32Z,5769,2h1m53s
461391973,Game 5 VAL @ SEO | Stage 4 Week 2,2019-08-02T06:45:16Z,694,23m30s
461386416,Game 4 VAL @ SEO | Stage 4 Week 2,2019-08-02T06:16:21Z,477,26m22s
461379352,Game 3 VAL @ SEO | Stage 4 Week 2,2019-08-02T05:43:19Z,411,16m38s
